"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","Length","Stream index","Info"
"491","83.426970","127.0.0.1","127.0.0.1","60582","3836","TCP","44","171","60582  >  3836 [ACK] Seq=312 Ack=451 Win=65024 Len=0"
"550","93.428665","127.0.0.1","127.0.0.1","60599","3836","TCP","56","262","60599  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"551","93.428762","127.0.0.1","127.0.0.1","3836","60599","TCP","56","262","3836  >  60599 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"552","93.428818","127.0.0.1","127.0.0.1","60599","3836","TCP","44","262","60599  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"553","93.428928","127.0.0.1","127.0.0.1","60599","3836","HTTP","470","262","GET /respond?query=Josh%20decides%20to%20try%20flipping%20a%20house.%20%20He%20buys%20a%20house%20for%20%2480%2C000%20and%20then%20puts%20in%20%2450%2C000%20in%20repairs.%20%20This%20increased%20the%20value%20of%20the%20house%20by%20150%25.%20%20How%20much%20profit%20did%20he%20make%3F HTTP/1.1 "
"554","93.428960","127.0.0.1","127.0.0.1","3836","60599","TCP","44","262","3836  >  60599 [ACK] Seq=1 Ack=427 Win=65024 Len=0"
"905","156.594692","127.0.0.1","127.0.0.1","3836","60599","TCP","210","262","3836  >  60599 [PSH, ACK] Seq=1 Ack=427 Win=65024 Len=166 [TCP PDU reassembled in 907]"
"906","156.594743","127.0.0.1","127.0.0.1","60599","3836","TCP","44","262","60599  >  3836 [ACK] Seq=427 Ack=167 Win=65280 Len=0"
"907","156.594786","127.0.0.1","127.0.0.1","3836","60599","HTTP/JSON","533","262","HTTP/1.1 200 OK , JSON (application/json)"
"908","156.594812","127.0.0.1","127.0.0.1","60599","3836","TCP","44","262","60599  >  3836 [ACK] Seq=427 Ack=656 Win=64768 Len=0"
"909","156.595503","127.0.0.1","127.0.0.1","60599","3836","TCP","44","262","60599  >  3836 [FIN, ACK] Seq=427 Ack=656 Win=64768 Len=0"
"910","156.595563","127.0.0.1","127.0.0.1","3836","60599","TCP","44","262","3836  >  60599 [ACK] Seq=656 Ack=428 Win=65024 Len=0"
"911","156.598447","127.0.0.1","127.0.0.1","3836","60599","TCP","44","262","3836  >  60599 [FIN, ACK] Seq=656 Ack=428 Win=65024 Len=0"
"912","156.598513","127.0.0.1","127.0.0.1","60599","3836","TCP","44","262","60599  >  3836 [ACK] Seq=428 Ack=657 Win=64768 Len=0"
"972","166.600662","127.0.0.1","127.0.0.1","51777","3836","TCP","56","466","51777  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"973","166.600800","127.0.0.1","127.0.0.1","3836","51777","TCP","56","466","3836  >  51777 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"974","166.600858","127.0.0.1","127.0.0.1","51777","3836","TCP","44","466","51777  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"975","166.600972","127.0.0.1","127.0.0.1","51777","3836","HTTP","378","466","GET /respond?query=James%20decides%20to%20run%203%20sprints%203%20times%20a%20week.%20%20He%20runs%2060%20meters%20each%20sprint.%20%20How%20many%20total%20meters%20does%20he%20run%20a%20week%3F HTTP/1.1 "
"976","166.601004","127.0.0.1","127.0.0.1","3836","51777","TCP","44","466","3836  >  51777 [ACK] Seq=1 Ack=335 Win=65024 Len=0"
"1075","184.194743","127.0.0.1","127.0.0.1","3836","51777","TCP","210","466","3836  >  51777 [PSH, ACK] Seq=1 Ack=335 Win=65024 Len=166 [TCP PDU reassembled in 1077]"
"1076","184.194792","127.0.0.1","127.0.0.1","51777","3836","TCP","44","466","51777  >  3836 [ACK] Seq=335 Ack=167 Win=65280 Len=0"
"1077","184.194839","127.0.0.1","127.0.0.1","3836","51777","HTTP/JSON","427","466","HTTP/1.1 200 OK , JSON (application/json)"
"1078","184.194855","127.0.0.1","127.0.0.1","51777","3836","TCP","44","466","51777  >  3836 [ACK] Seq=335 Ack=550 Win=64768 Len=0"
"1079","184.195727","127.0.0.1","127.0.0.1","51777","3836","TCP","44","466","51777  >  3836 [FIN, ACK] Seq=335 Ack=550 Win=64768 Len=0"
"1080","184.195788","127.0.0.1","127.0.0.1","3836","51777","TCP","44","466","3836  >  51777 [ACK] Seq=550 Ack=336 Win=65024 Len=0"
"1081","184.198889","127.0.0.1","127.0.0.1","3836","51777","TCP","44","466","3836  >  51777 [FIN, ACK] Seq=550 Ack=336 Win=65024 Len=0"
"1082","184.198938","127.0.0.1","127.0.0.1","51777","3836","TCP","44","466","51777  >  3836 [ACK] Seq=336 Ack=551 Win=64768 Len=0"
"1161","194.201565","127.0.0.1","127.0.0.1","51793","3836","TCP","56","545","51793  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1162","194.201665","127.0.0.1","127.0.0.1","3836","51793","TCP","56","545","3836  >  51793 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1163","194.201724","127.0.0.1","127.0.0.1","51793","3836","TCP","44","545","51793  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1164","194.201849","127.0.0.1","127.0.0.1","51793","3836","HTTP","866","545","GET /respond?query=Every%20day%2C%20Wendi%20feeds%20each%20of%20her%20chickens%20three%20cups%20of%20mixed%20chicken%20feed%2C%20containing%20seeds%2C%20mealworms%20and%20vegetables%20to%20help%20keep%20them%20healthy.%20%20She%20gives%20the%20chickens%20their%20feed%20in%20three%20separate%20meals.%20In%20the%20morning%2C%20she%20gives%20her%20flock%20of%20chickens%2015%20cups%20of%20feed.%20%20In%20the%20afternoon%2C%20she%20gives%20her%20chickens%20another%2025%20cups%20of%20feed.%20%20How%20many%20cups%20of%20feed%20does%20she%20need%20to%20give%20her%20chickens%20in%20the%20final%20meal%20of%20the%20day%20if%20the%20size%20of%20Wendi%27s%20flock%20is%2020%20chickens%3F HTTP/1.1 "
"1165","194.201892","127.0.0.1","127.0.0.1","3836","51793","TCP","44","545","3836  >  51793 [ACK] Seq=1 Ack=823 Win=64512 Len=0"
"1276","213.347601","127.0.0.1","127.0.0.1","3836","51793","TCP","210","545","3836  >  51793 [PSH, ACK] Seq=1 Ack=823 Win=64512 Len=166 [TCP PDU reassembled in 1278]"
"1277","213.347647","127.0.0.1","127.0.0.1","51793","3836","TCP","44","545","51793  >  3836 [ACK] Seq=823 Ack=167 Win=65280 Len=0"
"1278","213.347683","127.0.0.1","127.0.0.1","3836","51793","HTTP/JSON","533","545","HTTP/1.1 200 OK , JSON (application/json)"
"1279","213.347702","127.0.0.1","127.0.0.1","51793","3836","TCP","44","545","51793  >  3836 [ACK] Seq=823 Ack=656 Win=64768 Len=0"
"1280","213.348394","127.0.0.1","127.0.0.1","51793","3836","TCP","44","545","51793  >  3836 [FIN, ACK] Seq=823 Ack=656 Win=64768 Len=0"
"1281","213.348441","127.0.0.1","127.0.0.1","3836","51793","TCP","44","545","3836  >  51793 [ACK] Seq=656 Ack=824 Win=64512 Len=0"
"1282","213.351268","127.0.0.1","127.0.0.1","3836","51793","TCP","44","545","3836  >  51793 [FIN, ACK] Seq=656 Ack=824 Win=64512 Len=0"
"1283","213.351315","127.0.0.1","127.0.0.1","51793","3836","TCP","44","545","51793  >  3836 [ACK] Seq=824 Ack=657 Win=64768 Len=0"
"1338","223.353753","127.0.0.1","127.0.0.1","51812","3836","TCP","56","626","51812  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1339","223.353852","127.0.0.1","127.0.0.1","3836","51812","TCP","56","626","3836  >  51812 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1340","223.353917","127.0.0.1","127.0.0.1","51812","3836","TCP","44","626","51812  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1341","223.354022","127.0.0.1","127.0.0.1","51812","3836","HTTP","494","626","GET /respond?query=Kylar%20went%20to%20the%20store%20to%20buy%20glasses%20for%20his%20new%20apartment.%20One%20glass%20costs%20%245%2C%20but%20every%20second%20glass%20costs%20only%2060%25%20of%20the%20price.%20Kylar%20wants%20to%20buy%2016%20glasses.%20How%20much%20does%20he%20need%20to%20pay%20for%20them%3F HTTP/1.1 "
"1342","223.354056","127.0.0.1","127.0.0.1","3836","51812","TCP","44","626","3836  >  51812 [ACK] Seq=1 Ack=451 Win=65024 Len=0"
"1481","247.884736","127.0.0.1","127.0.0.1","3836","51812","TCP","210","626","3836  >  51812 [PSH, ACK] Seq=1 Ack=451 Win=65024 Len=166 [TCP PDU reassembled in 1483]"
"1482","247.884806","127.0.0.1","127.0.0.1","51812","3836","TCP","44","626","51812  >  3836 [ACK] Seq=451 Ack=167 Win=65280 Len=0"
"1483","247.884856","127.0.0.1","127.0.0.1","3836","51812","HTTP/JSON","502","626","HTTP/1.1 200 OK , JSON (application/json)"
"1484","247.884885","127.0.0.1","127.0.0.1","51812","3836","TCP","44","626","51812  >  3836 [ACK] Seq=451 Ack=625 Win=64768 Len=0"
"1485","247.885487","127.0.0.1","127.0.0.1","51812","3836","TCP","44","626","51812  >  3836 [FIN, ACK] Seq=451 Ack=625 Win=64768 Len=0"
"1486","247.885530","127.0.0.1","127.0.0.1","3836","51812","TCP","44","626","3836  >  51812 [ACK] Seq=625 Ack=452 Win=65024 Len=0"
"1487","247.888388","127.0.0.1","127.0.0.1","3836","51812","TCP","44","626","3836  >  51812 [FIN, ACK] Seq=625 Ack=452 Win=65024 Len=0"
"1488","247.888437","127.0.0.1","127.0.0.1","51812","3836","TCP","44","626","51812  >  3836 [ACK] Seq=452 Ack=626 Win=64768 Len=0"
"1543","257.890274","127.0.0.1","127.0.0.1","51830","3836","TCP","56","723","51830  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1544","257.890383","127.0.0.1","127.0.0.1","3836","51830","TCP","56","723","3836  >  51830 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1545","257.890454","127.0.0.1","127.0.0.1","51830","3836","TCP","44","723","51830  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1546","257.890585","127.0.0.1","127.0.0.1","51830","3836","HTTP","458","723","GET /respond?query=Toulouse%20has%20twice%20as%20many%20sheep%20as%20Charleston.%20Charleston%20has%204%20times%20as%20many%20sheep%20as%20Seattle.%20How%20many%20sheep%20do%20Toulouse%2C%20Charleston%2C%20and%20Seattle%20have%20together%20if%20Seattle%20has%2020%20sheep%3F HTTP/1.1 "
"1547","257.890633","127.0.0.1","127.0.0.1","3836","51830","TCP","44","723","3836  >  51830 [ACK] Seq=1 Ack=415 Win=65024 Len=0"
"1652","276.414265","127.0.0.1","127.0.0.1","3836","51830","TCP","210","723","3836  >  51830 [PSH, ACK] Seq=1 Ack=415 Win=65024 Len=166 [TCP PDU reassembled in 1654]"
"1653","276.414314","127.0.0.1","127.0.0.1","51830","3836","TCP","44","723","51830  >  3836 [ACK] Seq=415 Ack=167 Win=65280 Len=0"
"1654","276.414349","127.0.0.1","127.0.0.1","3836","51830","HTTP/JSON","365","723","HTTP/1.1 200 OK , JSON (application/json)"
"1655","276.414367","127.0.0.1","127.0.0.1","51830","3836","TCP","44","723","51830  >  3836 [ACK] Seq=415 Ack=488 Win=65024 Len=0"
"1656","276.415053","127.0.0.1","127.0.0.1","51830","3836","TCP","44","723","51830  >  3836 [FIN, ACK] Seq=415 Ack=488 Win=65024 Len=0"
"1657","276.415102","127.0.0.1","127.0.0.1","3836","51830","TCP","44","723","3836  >  51830 [ACK] Seq=488 Ack=416 Win=65024 Len=0"
"1658","276.417904","127.0.0.1","127.0.0.1","3836","51830","TCP","44","723","3836  >  51830 [FIN, ACK] Seq=488 Ack=416 Win=65024 Len=0"
"1659","276.417948","127.0.0.1","127.0.0.1","51830","3836","TCP","44","723","51830  >  3836 [ACK] Seq=416 Ack=489 Win=65024 Len=0"
"1719","286.420474","127.0.0.1","127.0.0.1","51847","3836","TCP","56","805","51847  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1720","286.420616","127.0.0.1","127.0.0.1","3836","51847","TCP","56","805","3836  >  51847 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1721","286.420672","127.0.0.1","127.0.0.1","51847","3836","TCP","44","805","51847  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1722","286.420781","127.0.0.1","127.0.0.1","51847","3836","HTTP","600","805","GET /respond?query=Carla%20is%20downloading%20a%20200%20GB%20file.%20Normally%20she%20can%20download%202%20GB/minute%2C%20but%2040%25%20of%20the%20way%20through%20the%20download%2C%20Windows%20forces%20a%20restart%20to%20install%20updates%2C%20which%20takes%2020%20minutes.%20Then%20Carla%20has%20to%20restart%20the%20download%20from%20the%20beginning.%20How%20load%20does%20it%20take%20to%20download%20the%20file%3F HTTP/1.1 "
"1723","286.420818","127.0.0.1","127.0.0.1","3836","51847","TCP","44","805","3836  >  51847 [ACK] Seq=1 Ack=557 Win=64768 Len=0"
"1960","328.796423","127.0.0.1","127.0.0.1","3836","51847","TCP","210","805","3836  >  51847 [PSH, ACK] Seq=1 Ack=557 Win=64768 Len=166 [TCP PDU reassembled in 1962]"
"1961","328.796471","127.0.0.1","127.0.0.1","51847","3836","TCP","44","805","51847  >  3836 [ACK] Seq=557 Ack=167 Win=65280 Len=0"
"1962","328.796508","127.0.0.1","127.0.0.1","3836","51847","HTTP/JSON","657","805","HTTP/1.1 200 OK , JSON (application/json)"
"1963","328.796530","127.0.0.1","127.0.0.1","51847","3836","TCP","44","805","51847  >  3836 [ACK] Seq=557 Ack=780 Win=64512 Len=0"
"1964","328.797487","127.0.0.1","127.0.0.1","51847","3836","TCP","44","805","51847  >  3836 [FIN, ACK] Seq=557 Ack=780 Win=64512 Len=0"
"1965","328.797543","127.0.0.1","127.0.0.1","3836","51847","TCP","44","805","3836  >  51847 [ACK] Seq=780 Ack=558 Win=64768 Len=0"
"1966","328.800358","127.0.0.1","127.0.0.1","3836","51847","TCP","44","805","3836  >  51847 [FIN, ACK] Seq=780 Ack=558 Win=64768 Len=0"
"1967","328.800416","127.0.0.1","127.0.0.1","51847","3836","TCP","44","805","51847  >  3836 [ACK] Seq=558 Ack=781 Win=64512 Len=0"
"2024","338.802749","127.0.0.1","127.0.0.1","51873","3836","TCP","56","951","51873  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"2025","338.802848","127.0.0.1","127.0.0.1","3836","51873","TCP","56","951","3836  >  51873 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"2026","338.802907","127.0.0.1","127.0.0.1","51873","3836","TCP","44","951","51873  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"2027","338.803011","127.0.0.1","127.0.0.1","51873","3836","HTTP","781","951","GET /respond?query=John%20drives%20for%203%20hours%20at%20a%20speed%20of%2060%20mph%20and%20then%20turns%20around%20because%20he%20realizes%20he%20forgot%20something%20very%20important%20at%20home.%20%20He%20tries%20to%20get%20home%20in%204%20hours%20but%20spends%20the%20first%202%20hours%20in%20standstill%20traffic.%20%20He%20spends%20the%20next%20half-hour%20driving%20at%20a%20speed%20of%2030mph%2C%20before%20being%20able%20to%20drive%20the%20remaining%20time%20of%20the%204%20hours%20going%20at%2080%20mph.%20%20How%20far%20is%20he%20from%20home%20at%20the%20end%20of%20those%204%20hours%3F HTTP/1.1 "
"2028","338.803049","127.0.0.1","127.0.0.1","3836","51873","TCP","44","951","3836  >  51873 [ACK] Seq=1 Ack=738 Win=64768 Len=0"
"2199","369.680310","127.0.0.1","127.0.0.1","3836","51873","TCP","210","951","3836  >  51873 [PSH, ACK] Seq=1 Ack=738 Win=64768 Len=166 [TCP PDU reassembled in 2201]"
"2200","369.680360","127.0.0.1","127.0.0.1","51873","3836","TCP","44","951","51873  >  3836 [ACK] Seq=738 Ack=167 Win=65280 Len=0"
"2201","369.680396","127.0.0.1","127.0.0.1","3836","51873","HTTP/JSON","628","951","HTTP/1.1 200 OK , JSON (application/json)"
"2202","369.680416","127.0.0.1","127.0.0.1","51873","3836","TCP","44","951","51873  >  3836 [ACK] Seq=738 Ack=751 Win=64768 Len=0"
"2203","369.681149","127.0.0.1","127.0.0.1","51873","3836","TCP","44","951","51873  >  3836 [FIN, ACK] Seq=738 Ack=751 Win=64768 Len=0"
"2204","369.681194","127.0.0.1","127.0.0.1","3836","51873","TCP","44","951","3836  >  51873 [ACK] Seq=751 Ack=739 Win=64768 Len=0"
"2205","369.684039","127.0.0.1","127.0.0.1","3836","51873","TCP","44","951","3836  >  51873 [FIN, ACK] Seq=751 Ack=739 Win=64768 Len=0"
"2206","369.684091","127.0.0.1","127.0.0.1","51873","3836","TCP","44","951","51873  >  3836 [ACK] Seq=739 Ack=752 Win=64768 Len=0"
"2265","379.686516","127.0.0.1","127.0.0.1","51894","3836","TCP","56","1066","51894  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"2266","379.686628","127.0.0.1","127.0.0.1","3836","51894","TCP","56","1066","3836  >  51894 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"2267","379.686691","127.0.0.1","127.0.0.1","51894","3836","TCP","44","1066","51894  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"2268","379.686795","127.0.0.1","127.0.0.1","51894","3836","HTTP","522","1066","GET /respond?query=Eliza%27s%20rate%20per%20hour%20for%20the%20first%2040%20hours%20she%20works%20each%20week%20is%20%2410.%20She%20also%20receives%20an%20overtime%20pay%20of%201.2%20times%20her%20regular%20hourly%20rate.%20If%20Eliza%20worked%20for%2045%20hours%20this%20week%2C%20how%20much%20are%20her%20earnings%20for%20this%20week%3F HTTP/1.1 "
"2269","379.686830","127.0.0.1","127.0.0.1","3836","51894","TCP","44","1066","3836  >  51894 [ACK] Seq=1 Ack=479 Win=65024 Len=0"
"2364","396.221697","127.0.0.1","127.0.0.1","3836","51894","TCP","210","1066","3836  >  51894 [PSH, ACK] Seq=1 Ack=479 Win=65024 Len=166 [TCP PDU reassembled in 2366]"
"2365","396.221751","127.0.0.1","127.0.0.1","51894","3836","TCP","44","1066","51894  >  3836 [ACK] Seq=479 Ack=167 Win=65280 Len=0"
"2366","396.221787","127.0.0.1","127.0.0.1","3836","51894","HTTP/JSON","459","1066","HTTP/1.1 200 OK , JSON (application/json)"
"2367","396.221808","127.0.0.1","127.0.0.1","51894","3836","TCP","44","1066","51894  >  3836 [ACK] Seq=479 Ack=582 Win=64768 Len=0"
"2368","396.222345","127.0.0.1","127.0.0.1","51894","3836","TCP","44","1066","51894  >  3836 [FIN, ACK] Seq=479 Ack=582 Win=64768 Len=0"
"2369","396.222388","127.0.0.1","127.0.0.1","3836","51894","TCP","44","1066","3836  >  51894 [ACK] Seq=582 Ack=480 Win=65024 Len=0"
"2370","396.225247","127.0.0.1","127.0.0.1","3836","51894","TCP","44","1066","3836  >  51894 [FIN, ACK] Seq=582 Ack=480 Win=65024 Len=0"
"2371","396.225301","127.0.0.1","127.0.0.1","51894","3836","TCP","44","1066","51894  >  3836 [ACK] Seq=480 Ack=583 Win=64768 Len=0"
"2424","406.227711","127.0.0.1","127.0.0.1","51908","3836","TCP","56","1140","51908  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"2425","406.227809","127.0.0.1","127.0.0.1","3836","51908","TCP","56","1140","3836  >  51908 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"2426","406.227874","127.0.0.1","127.0.0.1","51908","3836","TCP","44","1140","51908  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"2427","406.227978","127.0.0.1","127.0.0.1","51908","3836","HTTP","577","1140","GET /respond?query=A%20new%20program%20had%2060%20downloads%20in%20the%20first%20month.%20The%20number%20of%20downloads%20in%20the%20second%20month%20was%20three%20times%20as%20many%20as%20the%20downloads%20in%20the%20first%20month%2C%20but%20then%20reduced%20by%2030%25%20in%20the%20third%20month.%20How%20many%20downloads%20did%20the%20program%20have%20total%20over%20the%20three%20months%3F HTTP/1.1 "
"2428","406.228015","127.0.0.1","127.0.0.1","3836","51908","TCP","44","1140","3836  >  51908 [ACK] Seq=1 Ack=534 Win=64768 Len=0"
"2564","430.093535","127.0.0.1","127.0.0.1","3836","51908","TCP","210","1140","3836  >  51908 [PSH, ACK] Seq=1 Ack=534 Win=64768 Len=166 [TCP PDU reassembled in 2566]"
"2565","430.093587","127.0.0.1","127.0.0.1","51908","3836","TCP","44","1140","51908  >  3836 [ACK] Seq=534 Ack=167 Win=65280 Len=0"
"2566","430.093622","127.0.0.1","127.0.0.1","3836","51908","HTTP/JSON","405","1140","HTTP/1.1 200 OK , JSON (application/json)"
"2567","430.093647","127.0.0.1","127.0.0.1","51908","3836","TCP","44","1140","51908  >  3836 [ACK] Seq=534 Ack=528 Win=64768 Len=0"
"2568","430.094409","127.0.0.1","127.0.0.1","51908","3836","TCP","44","1140","51908  >  3836 [FIN, ACK] Seq=534 Ack=528 Win=64768 Len=0"
"2569","430.094473","127.0.0.1","127.0.0.1","3836","51908","TCP","44","1140","3836  >  51908 [ACK] Seq=528 Ack=535 Win=64768 Len=0"
"2570","430.097357","127.0.0.1","127.0.0.1","3836","51908","TCP","44","1140","3836  >  51908 [FIN, ACK] Seq=528 Ack=535 Win=64768 Len=0"
"2571","430.097411","127.0.0.1","127.0.0.1","51908","3836","TCP","44","1140","51908  >  3836 [ACK] Seq=535 Ack=529 Win=64768 Len=0"
"2630","440.098627","127.0.0.1","127.0.0.1","51930","3836","TCP","56","1236","51930  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"2631","440.098728","127.0.0.1","127.0.0.1","3836","51930","TCP","56","1236","3836  >  51930 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"2632","440.098786","127.0.0.1","127.0.0.1","51930","3836","TCP","44","1236","51930  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"2633","440.098890","127.0.0.1","127.0.0.1","51930","3836","HTTP","542","1236","GET /respond?query=Toula%20went%20to%20the%20bakery%20and%20bought%20various%20types%20of%20pastries.%20She%20bought%203%20dozen%20donuts%20which%20cost%20%2468%20per%20dozen%2C%202%20dozen%20mini%20cupcakes%20which%20cost%20%2480%20per%20dozen%2C%20and%206%20dozen%20mini%20cheesecakes%20for%20%2455%20per%20dozen.%20How%20much%20was%20the%20total%20cost%3F HTTP/1.1 "
"2634","440.098926","127.0.0.1","127.0.0.1","3836","51930","TCP","44","1236","3836  >  51930 [ACK] Seq=1 Ack=499 Win=65024 Len=0"
