"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","Length","Stream index","Info"
"693","27.397412","127.0.0.1","127.0.0.1","3836","60103","TCP","210","7","3836  >  60103 [PSH, ACK] Seq=1 Ack=335 Win=65024 Len=166 [TCP PDU reassembled in 695]"
"694","27.397440","127.0.0.1","127.0.0.1","60103","3836","TCP","44","7","60103  >  3836 [ACK] Seq=335 Ack=167 Win=65280 Len=0"
"695","27.397460","127.0.0.1","127.0.0.1","3836","60103","HTTP/JSON","540","7","HTTP/1.1 200 OK , JSON (application/json)"
"696","27.397471","127.0.0.1","127.0.0.1","60103","3836","TCP","44","7","60103  >  3836 [ACK] Seq=335 Ack=663 Win=64768 Len=0"
"697","27.397874","127.0.0.1","127.0.0.1","60103","3836","TCP","44","7","60103  >  3836 [FIN, ACK] Seq=335 Ack=663 Win=64768 Len=0"
"698","27.397898","127.0.0.1","127.0.0.1","3836","60103","TCP","44","7","3836  >  60103 [ACK] Seq=663 Ack=336 Win=65024 Len=0"
"699","27.399193","127.0.0.1","127.0.0.1","3836","60103","TCP","44","7","3836  >  60103 [FIN, ACK] Seq=663 Ack=336 Win=65024 Len=0"
"700","27.399216","127.0.0.1","127.0.0.1","60103","3836","TCP","44","7","60103  >  3836 [ACK] Seq=336 Ack=664 Win=64768 Len=0"
"701","27.400189","127.0.0.1","127.0.0.1","60108","3836","TCP","56","9","60108  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"702","27.400267","127.0.0.1","127.0.0.1","3836","60108","TCP","56","9","3836  >  60108 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"703","27.400289","127.0.0.1","127.0.0.1","60108","3836","TCP","44","9","60108  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"704","27.400314","127.0.0.1","127.0.0.1","60108","3836","HTTP","866","9","GET /respond?query=Every%20day%2C%20Wendi%20feeds%20each%20of%20her%20chickens%20three%20cups%20of%20mixed%20chicken%20feed%2C%20containing%20seeds%2C%20mealworms%20and%20vegetables%20to%20help%20keep%20them%20healthy.%20%20She%20gives%20the%20chickens%20their%20feed%20in%20three%20separate%20meals.%20In%20the%20morning%2C%20she%20gives%20her%20flock%20of%20chickens%2015%20cups%20of%20feed.%20%20In%20the%20afternoon%2C%20she%20gives%20her%20chickens%20another%2025%20cups%20of%20feed.%20%20How%20many%20cups%20of%20feed%20does%20she%20need%20to%20give%20her%20chickens%20in%20the%20final%20meal%20of%20the%20day%20if%20the%20size%20of%20Wendi%27s%20flock%20is%2020%20chickens%3F HTTP/1.1 "
"705","27.400321","127.0.0.1","127.0.0.1","3836","60108","TCP","44","9","3836  >  60108 [ACK] Seq=1 Ack=823 Win=64512 Len=0"
"827","30.511848","127.0.0.1","127.0.0.1","3836","60108","TCP","210","9","3836  >  60108 [PSH, ACK] Seq=1 Ack=823 Win=64512 Len=166 [TCP PDU reassembled in 829]"
"828","30.511884","127.0.0.1","127.0.0.1","60108","3836","TCP","44","9","60108  >  3836 [ACK] Seq=823 Ack=167 Win=65280 Len=0"
"829","30.511911","127.0.0.1","127.0.0.1","3836","60108","HTTP/JSON","865","9","HTTP/1.1 200 OK , JSON (application/json)"
"830","30.511932","127.0.0.1","127.0.0.1","60108","3836","TCP","44","9","60108  >  3836 [ACK] Seq=823 Ack=988 Win=64512 Len=0"
"831","30.512393","127.0.0.1","127.0.0.1","60108","3836","TCP","44","9","60108  >  3836 [FIN, ACK] Seq=823 Ack=988 Win=64512 Len=0"
"832","30.512421","127.0.0.1","127.0.0.1","3836","60108","TCP","44","9","3836  >  60108 [ACK] Seq=988 Ack=824 Win=64512 Len=0"
"833","30.514507","127.0.0.1","127.0.0.1","3836","60108","TCP","44","9","3836  >  60108 [FIN, ACK] Seq=988 Ack=824 Win=64512 Len=0"
"834","30.514538","127.0.0.1","127.0.0.1","60108","3836","TCP","44","9","60108  >  3836 [ACK] Seq=824 Ack=989 Win=64512 Len=0"
"835","30.515867","127.0.0.1","127.0.0.1","60116","3836","TCP","56","11","60116  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"836","30.515965","127.0.0.1","127.0.0.1","3836","60116","TCP","56","11","3836  >  60116 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"837","30.515985","127.0.0.1","127.0.0.1","60116","3836","TCP","44","11","60116  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"838","30.516019","127.0.0.1","127.0.0.1","60116","3836","HTTP","494","11","GET /respond?query=Kylar%20went%20to%20the%20store%20to%20buy%20glasses%20for%20his%20new%20apartment.%20One%20glass%20costs%20%245%2C%20but%20every%20second%20glass%20costs%20only%2060%25%20of%20the%20price.%20Kylar%20wants%20to%20buy%2016%20glasses.%20How%20much%20does%20he%20need%20to%20pay%20for%20them%3F HTTP/1.1 "
"839","30.516028","127.0.0.1","127.0.0.1","3836","60116","TCP","44","11","3836  >  60116 [ACK] Seq=1 Ack=451 Win=65024 Len=0"
"882","33.767469","127.0.0.1","127.0.0.1","3836","60116","TCP","210","11","3836  >  60116 [PSH, ACK] Seq=1 Ack=451 Win=65024 Len=166 [TCP PDU reassembled in 884]"
"883","33.767511","127.0.0.1","127.0.0.1","60116","3836","TCP","44","11","60116  >  3836 [ACK] Seq=451 Ack=167 Win=65280 Len=0"
"884","33.767544","127.0.0.1","127.0.0.1","3836","60116","HTTP/JSON","1023","11","HTTP/1.1 200 OK , JSON (application/json)"
"885","33.767558","127.0.0.1","127.0.0.1","60116","3836","TCP","44","11","60116  >  3836 [ACK] Seq=451 Ack=1146 Win=64256 Len=0"
"886","33.768251","127.0.0.1","127.0.0.1","60116","3836","TCP","44","11","60116  >  3836 [FIN, ACK] Seq=451 Ack=1146 Win=64256 Len=0"
"887","33.768292","127.0.0.1","127.0.0.1","3836","60116","TCP","44","11","3836  >  60116 [ACK] Seq=1146 Ack=452 Win=65024 Len=0"
"888","33.771123","127.0.0.1","127.0.0.1","3836","60116","TCP","44","11","3836  >  60116 [FIN, ACK] Seq=1146 Ack=452 Win=65024 Len=0"
"889","33.771163","127.0.0.1","127.0.0.1","60116","3836","TCP","44","11","60116  >  3836 [ACK] Seq=452 Ack=1147 Win=64256 Len=0"
"890","33.772870","127.0.0.1","127.0.0.1","60120","3836","TCP","56","13","60120  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"891","33.773007","127.0.0.1","127.0.0.1","3836","60120","TCP","56","13","3836  >  60120 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"892","33.773031","127.0.0.1","127.0.0.1","60120","3836","TCP","44","13","60120  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"893","33.773085","127.0.0.1","127.0.0.1","60120","3836","HTTP","458","13","GET /respond?query=Toulouse%20has%20twice%20as%20many%20sheep%20as%20Charleston.%20Charleston%20has%204%20times%20as%20many%20sheep%20as%20Seattle.%20How%20many%20sheep%20do%20Toulouse%2C%20Charleston%2C%20and%20Seattle%20have%20together%20if%20Seattle%20has%2020%20sheep%3F HTTP/1.1 "
"894","33.773095","127.0.0.1","127.0.0.1","3836","60120","TCP","44","13","3836  >  60120 [ACK] Seq=1 Ack=415 Win=65024 Len=0"
"1006","37.906332","127.0.0.1","127.0.0.1","3836","60120","TCP","210","13","3836  >  60120 [PSH, ACK] Seq=1 Ack=415 Win=65024 Len=166 [TCP PDU reassembled in 1008]"
"1007","37.906381","127.0.0.1","127.0.0.1","60120","3836","TCP","44","13","60120  >  3836 [ACK] Seq=415 Ack=167 Win=65280 Len=0"
"1008","37.906414","127.0.0.1","127.0.0.1","3836","60120","HTTP/JSON","871","13","HTTP/1.1 200 OK , JSON (application/json)"
"1009","37.906432","127.0.0.1","127.0.0.1","60120","3836","TCP","44","13","60120  >  3836 [ACK] Seq=415 Ack=994 Win=64512 Len=0"
"1010","37.906818","127.0.0.1","127.0.0.1","60120","3836","TCP","44","13","60120  >  3836 [FIN, ACK] Seq=415 Ack=994 Win=64512 Len=0"
"1011","37.906844","127.0.0.1","127.0.0.1","3836","60120","TCP","44","13","3836  >  60120 [ACK] Seq=994 Ack=416 Win=65024 Len=0"
"1012","37.908768","127.0.0.1","127.0.0.1","3836","60120","TCP","44","13","3836  >  60120 [FIN, ACK] Seq=994 Ack=416 Win=65024 Len=0"
"1013","37.908795","127.0.0.1","127.0.0.1","60120","3836","TCP","44","13","60120  >  3836 [ACK] Seq=416 Ack=995 Win=64512 Len=0"
"1014","37.910995","127.0.0.1","127.0.0.1","60125","3836","TCP","56","16","60125  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1015","37.911088","127.0.0.1","127.0.0.1","3836","60125","TCP","56","16","3836  >  60125 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1016","37.911107","127.0.0.1","127.0.0.1","60125","3836","TCP","44","16","60125  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1017","37.911136","127.0.0.1","127.0.0.1","60125","3836","HTTP","600","16","GET /respond?query=Carla%20is%20downloading%20a%20200%20GB%20file.%20Normally%20she%20can%20download%202%20GB/minute%2C%20but%2040%25%20of%20the%20way%20through%20the%20download%2C%20Windows%20forces%20a%20restart%20to%20install%20updates%2C%20which%20takes%2020%20minutes.%20Then%20Carla%20has%20to%20restart%20the%20download%20from%20the%20beginning.%20How%20load%20does%20it%20take%20to%20download%20the%20file%3F HTTP/1.1 "
"1018","37.911144","127.0.0.1","127.0.0.1","3836","60125","TCP","44","16","3836  >  60125 [ACK] Seq=1 Ack=557 Win=64768 Len=0"
"1142","41.563430","127.0.0.1","127.0.0.1","3836","60125","TCP","211","16","3836  >  60125 [PSH, ACK] Seq=1 Ack=557 Win=64768 Len=167 [TCP PDU reassembled in 1144]"
"1143","41.563482","127.0.0.1","127.0.0.1","60125","3836","TCP","44","16","60125  >  3836 [ACK] Seq=557 Ack=168 Win=65280 Len=0"
"1144","41.563556","127.0.0.1","127.0.0.1","3836","60125","HTTP/JSON","1265","16","HTTP/1.1 200 OK , JSON (application/json)"
"1145","41.563577","127.0.0.1","127.0.0.1","60125","3836","TCP","44","16","60125  >  3836 [ACK] Seq=557 Ack=1389 Win=64000 Len=0"
"1146","41.564117","127.0.0.1","127.0.0.1","60125","3836","TCP","44","16","60125  >  3836 [FIN, ACK] Seq=557 Ack=1389 Win=64000 Len=0"
"1147","41.564155","127.0.0.1","127.0.0.1","3836","60125","TCP","44","16","3836  >  60125 [ACK] Seq=1389 Ack=558 Win=64768 Len=0"
"1148","41.566406","127.0.0.1","127.0.0.1","3836","60125","TCP","44","16","3836  >  60125 [FIN, ACK] Seq=1389 Ack=558 Win=64768 Len=0"
"1149","41.566437","127.0.0.1","127.0.0.1","60125","3836","TCP","44","16","60125  >  3836 [ACK] Seq=558 Ack=1390 Win=64000 Len=0"
"1150","41.567388","127.0.0.1","127.0.0.1","60129","3836","TCP","56","18","60129  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1151","41.567495","127.0.0.1","127.0.0.1","3836","60129","TCP","56","18","3836  >  60129 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1152","41.567513","127.0.0.1","127.0.0.1","60129","3836","TCP","44","18","60129  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1153","41.567541","127.0.0.1","127.0.0.1","60129","3836","HTTP","781","18","GET /respond?query=John%20drives%20for%203%20hours%20at%20a%20speed%20of%2060%20mph%20and%20then%20turns%20around%20because%20he%20realizes%20he%20forgot%20something%20very%20important%20at%20home.%20%20He%20tries%20to%20get%20home%20in%204%20hours%20but%20spends%20the%20first%202%20hours%20in%20standstill%20traffic.%20%20He%20spends%20the%20next%20half-hour%20driving%20at%20a%20speed%20of%2030mph%2C%20before%20being%20able%20to%20drive%20the%20remaining%20time%20of%20the%204%20hours%20going%20at%2080%20mph.%20%20How%20far%20is%20he%20from%20home%20at%20the%20end%20of%20those%204%20hours%3F HTTP/1.1 "
"1154","41.567548","127.0.0.1","127.0.0.1","3836","60129","TCP","44","18","3836  >  60129 [ACK] Seq=1 Ack=738 Win=64768 Len=0"
"1457","52.304109","127.0.0.1","127.0.0.1","3836","60129","TCP","211","18","3836  >  60129 [PSH, ACK] Seq=1 Ack=738 Win=64768 Len=167 [TCP PDU reassembled in 1459]"
"1458","52.304131","127.0.0.1","127.0.0.1","60129","3836","TCP","44","18","60129  >  3836 [ACK] Seq=738 Ack=168 Win=65280 Len=0"
"1459","52.304144","127.0.0.1","127.0.0.1","3836","60129","HTTP/JSON","3350","18","HTTP/1.1 200 OK , JSON (application/json)"
"1460","52.304171","127.0.0.1","127.0.0.1","60129","3836","TCP","44","18","60129  >  3836 [ACK] Seq=738 Ack=3474 Win=61952 Len=0"
"1461","52.304509","127.0.0.1","127.0.0.1","60129","3836","TCP","44","18","60129  >  3836 [FIN, ACK] Seq=738 Ack=3474 Win=61952 Len=0"
"1462","52.304528","127.0.0.1","127.0.0.1","3836","60129","TCP","44","18","3836  >  60129 [ACK] Seq=3474 Ack=739 Win=64768 Len=0"
"1463","52.305715","127.0.0.1","127.0.0.1","3836","60129","TCP","44","18","3836  >  60129 [FIN, ACK] Seq=3474 Ack=739 Win=64768 Len=0"
"1464","52.305734","127.0.0.1","127.0.0.1","60129","3836","TCP","44","18","60129  >  3836 [ACK] Seq=739 Ack=3475 Win=61952 Len=0"
"1465","52.307566","127.0.0.1","127.0.0.1","60133","3836","TCP","56","20","60133  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1466","52.307654","127.0.0.1","127.0.0.1","3836","60133","TCP","56","20","3836  >  60133 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1467","52.307674","127.0.0.1","127.0.0.1","60133","3836","TCP","44","20","60133  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1468","52.307700","127.0.0.1","127.0.0.1","60133","3836","HTTP","522","20","GET /respond?query=Eliza%27s%20rate%20per%20hour%20for%20the%20first%2040%20hours%20she%20works%20each%20week%20is%20%2410.%20She%20also%20receives%20an%20overtime%20pay%20of%201.2%20times%20her%20regular%20hourly%20rate.%20If%20Eliza%20worked%20for%2045%20hours%20this%20week%2C%20how%20much%20are%20her%20earnings%20for%20this%20week%3F HTTP/1.1 "
"1469","52.307708","127.0.0.1","127.0.0.1","3836","60133","TCP","44","20","3836  >  60133 [ACK] Seq=1 Ack=479 Win=65024 Len=0"
"1536","55.472398","127.0.0.1","127.0.0.1","3836","60133","TCP","211","20","3836  >  60133 [PSH, ACK] Seq=1 Ack=479 Win=65024 Len=167 [TCP PDU reassembled in 1538]"
"1537","55.472428","127.0.0.1","127.0.0.1","60133","3836","TCP","44","20","60133  >  3836 [ACK] Seq=479 Ack=168 Win=65280 Len=0"
"1538","55.472450","127.0.0.1","127.0.0.1","3836","60133","HTTP/JSON","1049","20","HTTP/1.1 200 OK , JSON (application/json)"
"1539","55.472460","127.0.0.1","127.0.0.1","60133","3836","TCP","44","20","60133  >  3836 [ACK] Seq=479 Ack=1173 Win=64256 Len=0"
"1540","55.472799","127.0.0.1","127.0.0.1","60133","3836","TCP","44","20","60133  >  3836 [FIN, ACK] Seq=479 Ack=1173 Win=64256 Len=0"
"1541","55.472828","127.0.0.1","127.0.0.1","3836","60133","TCP","44","20","3836  >  60133 [ACK] Seq=1173 Ack=480 Win=65024 Len=0"
"1542","55.474778","127.0.0.1","127.0.0.1","3836","60133","TCP","44","20","3836  >  60133 [FIN, ACK] Seq=1173 Ack=480 Win=65024 Len=0"
"1543","55.474814","127.0.0.1","127.0.0.1","60133","3836","TCP","44","20","60133  >  3836 [ACK] Seq=480 Ack=1174 Win=64256 Len=0"
"1544","55.475764","127.0.0.1","127.0.0.1","60137","3836","TCP","56","22","60137  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1545","55.475899","127.0.0.1","127.0.0.1","3836","60137","TCP","56","22","3836  >  60137 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1546","55.475924","127.0.0.1","127.0.0.1","60137","3836","TCP","44","22","60137  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1547","55.475993","127.0.0.1","127.0.0.1","60137","3836","HTTP","577","22","GET /respond?query=A%20new%20program%20had%2060%20downloads%20in%20the%20first%20month.%20The%20number%20of%20downloads%20in%20the%20second%20month%20was%20three%20times%20as%20many%20as%20the%20downloads%20in%20the%20first%20month%2C%20but%20then%20reduced%20by%2030%25%20in%20the%20third%20month.%20How%20many%20downloads%20did%20the%20program%20have%20total%20over%20the%20three%20months%3F HTTP/1.1 "
"1548","55.476006","127.0.0.1","127.0.0.1","3836","60137","TCP","44","22","3836  >  60137 [ACK] Seq=1 Ack=534 Win=64768 Len=0"
"1623","58.380400","127.0.0.1","127.0.0.1","3836","60137","TCP","210","22","3836  >  60137 [PSH, ACK] Seq=1 Ack=534 Win=64768 Len=166 [TCP PDU reassembled in 1625]"
"1624","58.380439","127.0.0.1","127.0.0.1","60137","3836","TCP","44","22","60137  >  3836 [ACK] Seq=534 Ack=167 Win=65280 Len=0"
"1625","58.380467","127.0.0.1","127.0.0.1","3836","60137","HTTP/JSON","874","22","HTTP/1.1 200 OK , JSON (application/json)"
"1626","58.380480","127.0.0.1","127.0.0.1","60137","3836","TCP","44","22","60137  >  3836 [ACK] Seq=534 Ack=997 Win=64512 Len=0"
"1627","58.380885","127.0.0.1","127.0.0.1","60137","3836","TCP","44","22","60137  >  3836 [FIN, ACK] Seq=534 Ack=997 Win=64512 Len=0"
"1628","58.380918","127.0.0.1","127.0.0.1","3836","60137","TCP","44","22","3836  >  60137 [ACK] Seq=997 Ack=535 Win=64768 Len=0"
"1629","58.382652","127.0.0.1","127.0.0.1","3836","60137","TCP","44","22","3836  >  60137 [FIN, ACK] Seq=997 Ack=535 Win=64768 Len=0"
"1630","58.382677","127.0.0.1","127.0.0.1","60137","3836","TCP","44","22","60137  >  3836 [ACK] Seq=535 Ack=998 Win=64512 Len=0"
"1631","58.384048","127.0.0.1","127.0.0.1","60142","3836","TCP","56","24","60142  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1632","58.384164","127.0.0.1","127.0.0.1","3836","60142","TCP","56","24","3836  >  60142 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1633","58.384184","127.0.0.1","127.0.0.1","60142","3836","TCP","44","24","60142  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1634","58.384224","127.0.0.1","127.0.0.1","60142","3836","HTTP","542","24","GET /respond?query=Toula%20went%20to%20the%20bakery%20and%20bought%20various%20types%20of%20pastries.%20She%20bought%203%20dozen%20donuts%20which%20cost%20%2468%20per%20dozen%2C%202%20dozen%20mini%20cupcakes%20which%20cost%20%2480%20per%20dozen%2C%20and%206%20dozen%20mini%20cheesecakes%20for%20%2455%20per%20dozen.%20How%20much%20was%20the%20total%20cost%3F HTTP/1.1 "
"1635","58.384233","127.0.0.1","127.0.0.1","3836","60142","TCP","44","24","3836  >  60142 [ACK] Seq=1 Ack=499 Win=65024 Len=0"
"1744","62.051764","127.0.0.1","127.0.0.1","3836","60142","TCP","211","24","3836  >  60142 [PSH, ACK] Seq=1 Ack=499 Win=65024 Len=167 [TCP PDU reassembled in 1746]"
