"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","Length","Stream index","Info"
"696","100.736660","127.0.0.1","127.0.0.1","3836","50123","TCP","44","295","3836  >  50123 [ACK] Seq=1 Ack=563 Win=64768 Len=0"
"710","102.569336","127.0.0.1","127.0.0.1","3836","50123","TCP","210","295","3836  >  50123 [PSH, ACK] Seq=1 Ack=563 Win=64768 Len=166 [TCP PDU reassembled in 712]"
"711","102.569418","127.0.0.1","127.0.0.1","50123","3836","TCP","44","295","50123  >  3836 [ACK] Seq=563 Ack=167 Win=65280 Len=0"
"712","102.569477","127.0.0.1","127.0.0.1","3836","50123","HTTP/JSON","812","295","HTTP/1.1 200 OK , JSON (application/json)"
"713","102.569532","127.0.0.1","127.0.0.1","50123","3836","TCP","44","295","50123  >  3836 [ACK] Seq=563 Ack=935 Win=64512 Len=0"
"714","102.570546","127.0.0.1","127.0.0.1","50123","3836","TCP","44","295","50123  >  3836 [FIN, ACK] Seq=563 Ack=935 Win=64512 Len=0"
"715","102.570605","127.0.0.1","127.0.0.1","3836","50123","TCP","44","295","3836  >  50123 [ACK] Seq=935 Ack=564 Win=64768 Len=0"
"716","102.573833","127.0.0.1","127.0.0.1","3836","50123","TCP","44","295","3836  >  50123 [FIN, ACK] Seq=935 Ack=564 Win=64768 Len=0"
"717","102.573891","127.0.0.1","127.0.0.1","50123","3836","TCP","44","295","50123  >  3836 [ACK] Seq=564 Ack=936 Win=64512 Len=0"
"774","112.576898","127.0.0.1","127.0.0.1","50135","3836","TCP","56","329","50135  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"775","112.577012","127.0.0.1","127.0.0.1","3836","50135","TCP","56","329","3836  >  50135 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"776","112.577086","127.0.0.1","127.0.0.1","50135","3836","TCP","44","329","50135  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"777","112.577216","127.0.0.1","127.0.0.1","50135","3836","HTTP","787","329","GET /respond?query=John%20drives%20for%203%20hours%20at%20a%20speed%20of%2060%20mph%20and%20then%20turns%20around%20because%20he%20realizes%20he%20forgot%20something%20very%20important%20at%20home.%20%20He%20tries%20to%20get%20home%20in%204%20hours%20but%20spends%20the%20first%202%20hours%20in%20standstill%20traffic.%20%20He%20spends%20the%20next%20half-hour%20driving%20at%20a%20speed%20of%2030mph%2C%20before%20being%20able%20to%20drive%20the%20remaining%20time%20of%20the%204%20hours%20going%20at%2080%20mph.%20%20How%20far%20is%20he%20from%20home%20at%20the%20end%20of%20those%204%20hours%3F HTTP/1.1 "
"778","112.577293","127.0.0.1","127.0.0.1","3836","50135","TCP","44","329","3836  >  50135 [ACK] Seq=1 Ack=744 Win=64768 Len=0"
"794","114.732905","127.0.0.1","127.0.0.1","3836","50135","TCP","210","329","3836  >  50135 [PSH, ACK] Seq=1 Ack=744 Win=64768 Len=166 [TCP PDU reassembled in 796]"
"795","114.732964","127.0.0.1","127.0.0.1","50135","3836","TCP","44","329","50135  >  3836 [ACK] Seq=744 Ack=167 Win=65280 Len=0"
"796","114.733013","127.0.0.1","127.0.0.1","3836","50135","HTTP/JSON","846","329","HTTP/1.1 200 OK , JSON (application/json)"
"797","114.733049","127.0.0.1","127.0.0.1","50135","3836","TCP","44","329","50135  >  3836 [ACK] Seq=744 Ack=969 Win=64512 Len=0"
"798","114.733700","127.0.0.1","127.0.0.1","50135","3836","TCP","44","329","50135  >  3836 [FIN, ACK] Seq=744 Ack=969 Win=64512 Len=0"
"799","114.733760","127.0.0.1","127.0.0.1","3836","50135","TCP","44","329","3836  >  50135 [ACK] Seq=969 Ack=745 Win=64768 Len=0"
"800","114.737307","127.0.0.1","127.0.0.1","3836","50135","TCP","44","329","3836  >  50135 [FIN, ACK] Seq=969 Ack=745 Win=64768 Len=0"
"801","114.737382","127.0.0.1","127.0.0.1","50135","3836","TCP","44","329","50135  >  3836 [ACK] Seq=745 Ack=970 Win=64512 Len=0"
"858","124.739745","127.0.0.1","127.0.0.1","50147","3836","TCP","56","365","50147  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"859","124.739850","127.0.0.1","127.0.0.1","3836","50147","TCP","56","365","3836  >  50147 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"860","124.739910","127.0.0.1","127.0.0.1","50147","3836","TCP","44","365","50147  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"861","124.740048","127.0.0.1","127.0.0.1","50147","3836","HTTP","528","365","GET /respond?query=Eliza%27s%20rate%20per%20hour%20for%20the%20first%2040%20hours%20she%20works%20each%20week%20is%20%2410.%20She%20also%20receives%20an%20overtime%20pay%20of%201.2%20times%20her%20regular%20hourly%20rate.%20If%20Eliza%20worked%20for%2045%20hours%20this%20week%2C%20how%20much%20are%20her%20earnings%20for%20this%20week%3F HTTP/1.1 "
"862","124.740112","127.0.0.1","127.0.0.1","3836","50147","TCP","44","365","3836  >  50147 [ACK] Seq=1 Ack=485 Win=65024 Len=0"
"876","126.117848","127.0.0.1","127.0.0.1","3836","50147","TCP","210","365","3836  >  50147 [PSH, ACK] Seq=1 Ack=485 Win=65024 Len=166 [TCP PDU reassembled in 878]"
"877","126.117940","127.0.0.1","127.0.0.1","50147","3836","TCP","44","365","50147  >  3836 [ACK] Seq=485 Ack=167 Win=65280 Len=0"
"878","126.118007","127.0.0.1","127.0.0.1","3836","50147","HTTP/JSON","369","365","HTTP/1.1 200 OK , JSON (application/json)"
"879","126.118042","127.0.0.1","127.0.0.1","50147","3836","TCP","44","365","50147  >  3836 [ACK] Seq=485 Ack=492 Win=65024 Len=0"
"880","126.118526","127.0.0.1","127.0.0.1","50147","3836","TCP","44","365","50147  >  3836 [FIN, ACK] Seq=485 Ack=492 Win=65024 Len=0"
"881","126.118587","127.0.0.1","127.0.0.1","3836","50147","TCP","44","365","3836  >  50147 [ACK] Seq=492 Ack=486 Win=65024 Len=0"
"882","126.121658","127.0.0.1","127.0.0.1","3836","50147","TCP","44","365","3836  >  50147 [FIN, ACK] Seq=492 Ack=486 Win=65024 Len=0"
"883","126.121716","127.0.0.1","127.0.0.1","50147","3836","TCP","44","365","50147  >  3836 [ACK] Seq=486 Ack=493 Win=65024 Len=0"
"938","136.123818","127.0.0.1","127.0.0.1","50156","3836","TCP","56","399","50156  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"939","136.123925","127.0.0.1","127.0.0.1","3836","50156","TCP","56","399","3836  >  50156 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"940","136.123985","127.0.0.1","127.0.0.1","50156","3836","TCP","44","399","50156  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"941","136.124146","127.0.0.1","127.0.0.1","50156","3836","HTTP","583","399","GET /respond?query=A%20new%20program%20had%2060%20downloads%20in%20the%20first%20month.%20The%20number%20of%20downloads%20in%20the%20second%20month%20was%20three%20times%20as%20many%20as%20the%20downloads%20in%20the%20first%20month%2C%20but%20then%20reduced%20by%2030%25%20in%20the%20third%20month.%20How%20many%20downloads%20did%20the%20program%20have%20total%20over%20the%20three%20months%3F HTTP/1.1 "
"942","136.124208","127.0.0.1","127.0.0.1","3836","50156","TCP","44","399","3836  >  50156 [ACK] Seq=1 Ack=540 Win=64768 Len=0"
"970","140.559183","127.0.0.1","127.0.0.1","3836","50156","TCP","210","399","3836  >  50156 [PSH, ACK] Seq=1 Ack=540 Win=64768 Len=166 [TCP PDU reassembled in 972]"
"971","140.559265","127.0.0.1","127.0.0.1","50156","3836","TCP","44","399","50156  >  3836 [ACK] Seq=540 Ack=167 Win=65280 Len=0"
"972","140.559326","127.0.0.1","127.0.0.1","3836","50156","HTTP/JSON","840","399","HTTP/1.1 200 OK , JSON (application/json)"
"973","140.559384","127.0.0.1","127.0.0.1","50156","3836","TCP","44","399","50156  >  3836 [ACK] Seq=540 Ack=963 Win=64512 Len=0"
"974","140.560069","127.0.0.1","127.0.0.1","50156","3836","TCP","44","399","50156  >  3836 [FIN, ACK] Seq=540 Ack=963 Win=64512 Len=0"
"975","140.560130","127.0.0.1","127.0.0.1","3836","50156","TCP","44","399","3836  >  50156 [ACK] Seq=963 Ack=541 Win=64768 Len=0"
"976","140.563693","127.0.0.1","127.0.0.1","3836","50156","TCP","44","399","3836  >  50156 [FIN, ACK] Seq=963 Ack=541 Win=64768 Len=0"
"977","140.563748","127.0.0.1","127.0.0.1","50156","3836","TCP","44","399","50156  >  3836 [ACK] Seq=541 Ack=964 Win=64512 Len=0"
"1034","150.566142","127.0.0.1","127.0.0.1","50167","3836","TCP","56","441","50167  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1035","150.566244","127.0.0.1","127.0.0.1","3836","50167","TCP","56","441","3836  >  50167 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1036","150.566308","127.0.0.1","127.0.0.1","50167","3836","TCP","44","441","50167  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1037","150.566447","127.0.0.1","127.0.0.1","50167","3836","HTTP","548","441","GET /respond?query=Toula%20went%20to%20the%20bakery%20and%20bought%20various%20types%20of%20pastries.%20She%20bought%203%20dozen%20donuts%20which%20cost%20%2468%20per%20dozen%2C%202%20dozen%20mini%20cupcakes%20which%20cost%20%2480%20per%20dozen%2C%20and%206%20dozen%20mini%20cheesecakes%20for%20%2455%20per%20dozen.%20How%20much%20was%20the%20total%20cost%3F HTTP/1.1 "
"1038","150.566504","127.0.0.1","127.0.0.1","3836","50167","TCP","44","441","3836  >  50167 [ACK] Seq=1 Ack=505 Win=65024 Len=0"
"1058","153.493488","127.0.0.1","127.0.0.1","3836","50167","TCP","210","441","3836  >  50167 [PSH, ACK] Seq=1 Ack=505 Win=65024 Len=166 [TCP PDU reassembled in 1060]"
"1059","153.493580","127.0.0.1","127.0.0.1","50167","3836","TCP","44","441","50167  >  3836 [ACK] Seq=505 Ack=167 Win=65280 Len=0"
